"","day","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","distance","zip","elev","dew","precip","hum","snow","temp","windspeed","visibility","windchill","heatindex","fog","rain","hail","thunder","tornado"
"7788","Monday",170,2013-10-07 15:36:34,2013-10-07 15:39:24,442,"W 27 St & 7 Ave",40.746647,-73.993915,489,"10 Ave & W 28 St",40.75066386,-74.00176802,17382,"Subscriber","1975",1,"1.003","10001","-18","68","-9999","82","0","73.9","5.8","9","-999","-9999","0","0","0","0","0"
"7789","Tuesday",215,2013-10-22 10:06:01,2013-10-22 10:09:36,486,"Broadway & W 29 St",40.7462009,-73.98855723,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,15268,"Subscriber","1987",1,"0.594","10001","0","45","-9999","56","0","61","6.9","10","-999","-9999","0","0","0","0","0"
"7790","Wednesday",192,2013-10-02 12:12:55,2013-10-02 12:16:07,521,"8 Ave & W 31 St",40.75044999,-73.99481051,489,"10 Ave & W 28 St",40.75066386,-74.00176802,18278,"Subscriber","1985",1,"1.026","10001","-6","57","-9999","50","0","77","5.8","10","-999","-9999","0","0","0","0","0"
"7792","Tuesday",286,2013-10-22 13:48:44,2013-10-22 13:53:30,463,"9 Ave & W 16 St",40.74206539,-74.00443172,521,"8 Ave & W 31 St",40.75044999,-73.99481051,19682,"Subscriber","1971",1,"1.094","10017","-9","45","-9999","48","0","64.9","3.5","10","-999","-9999","0","0","0","0","0"
"7793","Wednesday",200,2013-10-02 16:50:11,2013-10-02 16:53:31,127,"Barrow St & Hudson St",40.73172428,-74.00674436,336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,16098,"Subscriber","1958",1,"0.514","10014","6","57.9","-9999","42","0","82.9","3.5","10","-999","82.6","0","0","0","0","0"
"7795","Tuesday",174,2013-10-29 16:50:22,2013-10-29 16:53:16,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,15119,"Subscriber","1988",1,"0.563","10011","-1","30","-9999","40","0","54","6.9","10","-999","-9999","0","0","0","0","0"
"7796","Monday",169,2013-10-07 10:00:30,2013-10-07 10:03:19,444,"Broadway & W 24 St",40.7423543,-73.98915076,497,"E 17 St & Broadway",40.73704984,-73.99009296,18676,"Subscriber","1989",1,"0.376","10010","-9","66","-9999","79","0","73","8.1","10","-999","-9999","0","0","0","0","0"
"7797","Tuesday",305,2013-10-01 12:33:24,2013-10-01 12:38:29,469,"Broadway & W 53 St",40.76344058,-73.98268129,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,20575,"Subscriber","1987",1,"1.069","10019","-32802","51.1","-9999","43","0","75","3.5","10","-999","-9999","0","0","0","0","0"
"7798","Friday",231,2013-10-25 09:54:49,2013-10-25 09:58:40,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,472,"E 32 St & Park Ave",40.7457121,-73.98194829,17809,"Subscriber","1969",1,"0.634","10001-2062","32785","30","-9999","62","0","42.1","6.9","10","37.7","-9999","0","0","0","0","0"
"7799","Thursday",213,2013-10-17 11:56:54,2013-10-17 12:00:27,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,128,"MacDougal St & Prince St",40.72710258,-74.00297088,16815,"Subscriber","1983",1,"0.816","10012","-4","59","-9999","78","0","66","3.5","5","-999","-9999","0","0","0","0","0"
"7800","Wednesday",444,2013-10-23 09:43:00,2013-10-23 09:50:24,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,18355,"Subscriber","1959",1,"1.528","10017","32793","37","-9999","57","0","52","0","10","-999","-9999","0","0","0","0","0"
"7801","Monday",444,2013-10-28 16:48:34,2013-10-28 16:55:58,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,14776,"Subscriber","1966",1,"1.528","10017","32793","30","-9999","32","0","60.1","3.5","10","-999","-9999","0","0","0","0","0"
"7803","Friday",394,2013-10-04 16:57:02,2013-10-04 17:03:36,440,"E 45 St & 3 Ave",40.75255434,-73.97282625,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,16869,"Subscriber","1974",1,"1.159","10017","32791","62.1","-9999","49","0","82.9","4.6","10","-999","83.7","0","0","0","0","0"
"7805","Wednesday",248,2013-10-30 16:15:12,2013-10-30 16:19:20,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,14921,"Subscriber","1980",1,"0.734","10001","-23","46.9","-9999","64","0","59","4.6","10","-999","-9999","0","0","0","0","0"
"7806","Tuesday",191,2013-10-22 16:19:18,2013-10-22 16:22:29,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,19917,"Subscriber","1973",1,"0.599","10019","32791","42.1","-9999","48","0","62.1","4.6","10","-999","-9999","0","0","0","0","0"
"7810","Thursday",218,2013-10-17 12:59:21,2013-10-17 13:02:59,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,19756,"Subscriber","1980",1,"0.696","10022","-32811","57.9","-9999","68","0","69.1","0","7","-999","-9999","0","0","0","0","0"
"7811","Tuesday",325,2013-10-22 16:53:27,2013-10-22 16:58:52,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,515,"W 43 St & 10 Ave",40.76009437,-73.99461843,14963,"Subscriber","1967",1,"0.948","10017","32781","42.1","-9999","48","0","62.1","4.6","10","-999","-9999","0","0","0","0","0"
"7812","Friday",214,2013-10-25 09:51:52,2013-10-25 09:55:26,519,"Pershing Square N",40.75188406,-73.97770164,472,"E 32 St & Park Ave",40.7457121,-73.98194829,20745,"Subscriber","1973",1,"0.548","10017","32785","30","-9999","62","0","42.1","6.9","10","37.7","-9999","0","0","0","0","0"
"7813","Thursday",314,2013-10-10 16:28:51,2013-10-10 16:34:05,137,"E 56 St & Madison Ave",40.761628,-73.972924,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,18256,"Subscriber","1967",1,"0.828","10037","0","53.1","-9999","70","0","63","9.2","10","-999","-9999","0","0","0","0","0"
"7816","Tuesday",499,2013-10-15 16:30:46,2013-10-15 16:39:05,137,"E 56 St & Madison Ave",40.761628,-73.972924,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,16267,"Subscriber","1980",1,"1.773","10037","32795","46.9","-9999","44","0","70","4.6","10","-999","-9999","0","0","0","0","0"
"7817","Thursday",188,2013-10-24 09:52:09,2013-10-24 09:55:17,336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,382,"University Pl & E 14 St",40.73492695,-73.99200509,17492,"Subscriber","1985",1,"0.87","10012","3","30.9","-9999","62","0","43","-9999","10","-999","-9999","0","0","0","0","0"
"7818","Monday",114,2013-10-07 11:12:18,2013-10-07 11:14:12,347,"W Houston St & Hudson St",40.72873888,-74.00748842,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,17226,"Subscriber","1979",1,"0.343","10014","-29","66","-9999","79","0","73","-9999","10","-999","-9999","0","0","0","0","0"
"7819","Friday",349,2013-10-18 16:31:50,2013-10-18 16:37:39,402,"Broadway & E 22 St",40.7403432,-73.98955109,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,18233,"Subscriber","1972",1,"1.024","10010","-17","39","-9999","36","0","66.9","8.1","10","-999","-9999","0","0","0","0","0"
"7820","Wednesday",136,2013-10-16 11:58:03,2013-10-16 12:00:19,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,17955,"Subscriber","1986",1,"0.793","10011","-6","52","-9999","67","0","63","6.9","10","-999","-9999","0","0","0","0","0"
"7821","Friday",214,2013-10-11 16:17:41,2013-10-11 16:21:15,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,16809,"Subscriber","1981",1,"0.581","10011","7","57","-9999","70","0","66.9","12.7","10","-999","-9999","0","0","0","0","0"
"7822","Tuesday",349,2013-10-29 16:56:07,2013-10-29 17:01:56,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,402,"Broadway & E 22 St",40.7403432,-73.98955109,19005,"Subscriber","1990",1,"0.927","10011","17","30","-9999","40","0","54","6.9","10","-999","-9999","0","0","0","0","0"
"7824","Monday",210,2013-10-21 12:59:06,2013-10-21 13:02:36,382,"University Pl & E 14 St",40.73492695,-73.99200509,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,15129,"Subscriber","1986",1,"0.929","10003","-3","34","-9999","35","0","62.1","4.6","10","-999","-9999","0","0","0","0","0"
"7825","Tuesday",192,2013-10-22 16:25:40,2013-10-22 16:28:52,432,"E 7 St & Avenue A",40.72621788,-73.98379855,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,17837,"Subscriber","1983",1,"0.551","10009","38","42.1","-9999","48","0","62.1","4.6","10","-999","-9999","0","0","0","0","0"
"7827","Tuesday",240,2013-10-22 14:18:26,2013-10-22 14:22:26,521,"8 Ave & W 31 St",40.75044999,-73.99481051,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,18827,"Subscriber","1964",1,"0.704","10001","11","45","-9999","50","0","64","5.8","10","-999","-9999","0","0","0","0","0"
"7828","Wednesday",356,2013-10-23 10:00:46,2013-10-23 10:06:42,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,17666,"Subscriber","1964",1,"1.316","10022","-32811","36","-9999","54","0","52","4.6","10","-999","-9999","0","0","0","0","0"
"7830","Wednesday",175,2013-10-02 14:31:48,2013-10-02 14:34:43,335,"Washington Pl & Broadway",40.72903917,-73.99404649,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,16179,"Subscriber","1992",1,"0.695","10003","-16","57","-9999","42","0","82","3.5","10","-999","81.7","0","0","0","0","0"
"7831","Wednesday",130,2013-10-23 09:00:18,2013-10-23 09:02:28,417,"Barclay St & Church St",40.71291224,-74.01020234,320,"Church St & Leonard St",40.71743998,-74.00583475,16262,"Subscriber","1970",1,"0.385","10007","32790","37","-9999","57","0","52","0","10","-999","-9999","0","0","0","0","0"
"7834","Friday",171,2013-10-25 11:08:28,2013-10-25 11:11:19,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,509,"9 Ave & W 22 St",40.7454973,-74.00197139,20575,"Subscriber","1967",1,"0.661","10011","-12","30","-9999","52","0","46.9","8.1","10","-999","-9999","0","0","0","0","0"
"7835","Wednesday",150,2013-10-09 11:28:28,2013-10-09 11:30:58,459,"W 20 St & 11 Ave",40.746745,-74.007756,521,"8 Ave & W 31 St",40.75044999,-73.99481051,16387,"Subscriber","1970",1,"1.348","10011","5","44.1","-9999","60","0","57.9","11.5","10","-999","-9999","0","0","0","0","0"
"7838","Wednesday",183,2013-10-09 10:40:56,2013-10-09 10:43:59,510,"W 51 St & 6 Ave",40.7606597,-73.98042047,447,"8 Ave & W 52 St",40.76370739,-73.9851615,19637,"Subscriber","1965",1,"0.374","10019","32803","43","-9999","59","0","57","8.1","10","-999","-9999","0","0","0","0","0"
"7839","Thursday",582,2013-10-24 14:26:26,2013-10-24 14:36:08,536,"1 Ave & E 30 St",40.74144387,-73.97536082,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,17692,"Subscriber","1969",1,"1.788","10016","-8","26.1","-9999","38","0","51.1","-9999","10","-999","-9999","0","0","0","0","0"
"7840","Monday",244,2013-10-21 11:23:47,2013-10-21 11:27:51,285,"Broadway & E 14 St",40.73454567,-73.99074142,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,14861,"Subscriber","1989",1,"0.965","10003","-20","34","-9999","38","0","60.1","4.6","10","-999","-9999","0","0","0","0","0"
"7841","Thursday",100,2013-10-24 10:56:26,2013-10-24 10:58:06,402,"Broadway & E 22 St",40.7403432,-73.98955109,497,"E 17 St & Broadway",40.73704984,-73.99009296,16466,"Subscriber","1976",1,"0.226","10010","3","30","-9999","54","0","46","5.8","10","43.1","-9999","0","0","0","0","0"
"7843","Thursday",282,2013-10-10 16:28:33,2013-10-10 16:33:15,442,"W 27 St & 7 Ave",40.746647,-73.993915,458,"11 Ave & W 27 St",40.751396,-74.005226,17573,"Subscriber","1965",1,"0.873","10001","-12","53.1","-9999","70","0","63","9.2","10","-999","-9999","0","0","0","0","0"
"7844","Thursday",127,2013-10-10 14:18:46,2013-10-10 14:20:53,474,"5 Ave & E 29 St",40.7451677,-73.98683077,402,"Broadway & E 22 St",40.7403432,-73.98955109,19999,"Subscriber","1966",1,"0.372","10016","-11","51.1","-9999","67","0","62.1","9.2","10","-999","-9999","0","0","0","0","0"
"7845","Friday",242,2013-10-25 14:32:06,2013-10-25 14:36:08,505,"6 Ave & W 33 St",40.74901271,-73.98848395,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,15067,"Subscriber","1981",1,"0.619","10001","0","28","-9999","40","0","52","8.1","10","-999","-9999","0","0","0","0","0"
"7846","Tuesday",451,2013-10-22 09:17:01,2013-10-22 09:24:32,521,"8 Ave & W 31 St",40.75044999,-73.99481051,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,16868,"Subscriber","1974",1,"1.247","10001","0","48","-9999","67","0","59","-9999","10","-999","-9999","0","0","0","0","0"
