"","day","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","distance","zip","elev","dew","precip","hum","snow","temp","windspeed","visibility","windchill","heatindex","fog","rain","hail","thunder","tornado"
"27262","Wednesday",490,2014-02-26 14:21:22,2014-02-26 14:29:32,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,15278,"Subscriber","1980",1,"1.152","10016","32791","15.1","-9999","58","0","28","-9999","10","-999","-9999","0","0","0","0","0"
"27263","Wednesday",183,2014-02-12 12:36:55,2014-02-12 12:39:58,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,509,"9 Ave & W 22 St",40.7454973,-74.00197139,15765,"Subscriber","1979",1,"0.661","10011","-12","1","-9999","40","0","21.9","4.6","10","15.7","-9999","0","0","0","0","0"
"27265","Thursday",381,2014-02-20 14:58:50,2014-02-20 15:05:11,455,"1 Ave & E 44 St",40.75001986,-73.96905301,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,17179,"Subscriber","1967",1,"2.202","10017","0","23","-9999","35","0","50","3.5","10","-999","-9999","0","0","0","0","0"
"27266","Thursday",224,2014-02-27 09:19:07,2014-02-27 09:22:51,490,"8 Ave & W 33 St",40.751551,-73.993934,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,17491,"Subscriber","1982",1,"0.552","10001","-13","5","-9999","39","0","27","10.4","10","17.3","-9999","0","0","0","0","0"
"27267","Tuesday",162,2014-02-25 12:48:32,2014-02-25 12:51:14,212,"W 16 St & The High Line",40.74334935,-74.00681753,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,19957,"Subscriber","1973",1,"0.384","10011","1","12","-9999","47","0","30","11.5","10","20.5","-9999","0","0","0","0","0"
"27269","Friday",425,2014-02-21 14:43:46,2014-02-21 14:50:51,440,"E 45 St & 3 Ave",40.75255434,-73.97282625,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,15670,"Subscriber","1966",1,"1.159","10017","32791","37.9","-9999","93","0","39.9","5.8","0.2","35.8","-9999","1","0","0","0","0"
"27270","Thursday",696,2014-02-20 15:25:06,2014-02-20 15:36:42,536,"1 Ave & E 30 St",40.74144387,-73.97536082,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,17925,"Subscriber","1970",1,"1.733","10016","9","26.1","-9999","41","0","48.9","4.6","10","-999","-9999","0","0","0","0","0"
"27271","Friday",173,2014-02-21 09:25:49,2014-02-21 09:28:42,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,497,"E 17 St & Broadway",40.73704984,-73.99009296,19841,"Subscriber","1988",1,"0.763","10003","-24","34","-9999","93","0","36","10.4","2","28.5","-9999","0","0","0","0","0"
"27272","Thursday",605,2014-02-06 16:08:37,2014-02-06 16:18:42,440,"E 45 St & 3 Ave",40.75255434,-73.97282625,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,15310,"Subscriber","1959",1,"1.534","10017","0","14","-9999","56","0","28","5.8","10","21.7","-9999","0","0","0","0","0"
"27273","Thursday",191,2014-02-06 12:17:11,2014-02-06 12:20:22,472,"E 32 St & Park Ave",40.7457121,-73.98194829,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,21067,"Subscriber","1989",1,"0.694","10016","16","15.8","-9999","69","0","24.8","-9999","-9999","-999","-9999","0","0","0","0","0"
"27275","Thursday",193,2014-02-27 16:50:15,2014-02-27 16:53:28,294,"Washington Square E",40.73049393,-73.9957214,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,19038,"Subscriber","1960",1,"0.516","10003","2","6.1","-9999","38","0","28.9","12.7","10","18.6","-9999","0","0","0","0","0"
"27276","Tuesday",202,2014-02-11 09:19:44,2014-02-11 09:23:06,472,"E 32 St & Park Ave",40.7457121,-73.98194829,536,"1 Ave & E 30 St",40.74144387,-73.97536082,19579,"Subscriber","1983",1,"0.558","10016","-3","3","-9999","52","0","18","5.8","10","9.8","-9999","0","0","0","0","0"
"27277","Tuesday",341,2014-02-25 12:02:39,2014-02-25 12:08:20,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,20179,"Subscriber","1995",1,"1.199","10010","-32801","12","-9999","47","0","30","11.5","10","20.5","-9999","0","0","0","0","0"
"27278","Thursday",250,2014-02-20 13:14:34,2014-02-20 13:18:44,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,15328,"Subscriber","1974",1,"0.569","10017","-32828","26.1","-9999","42","0","48","3.5","10","-999","-9999","0","0","0","0","0"
"27279","Monday",837,2014-02-24 15:57:29,2014-02-24 16:11:26,422,"W 59 St & 10 Ave",40.770513,-73.988038,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,16859,"Subscriber","1961",1,"2.196","10019","-32808","8.1","-9999","31","0","36","-9999","10","-999","-9999","0","0","0","0","0"
"27280","Wednesday",140,2014-02-19 11:20:13,2014-02-19 11:22:33,432,"E 7 St & Avenue A",40.72621788,-73.98379855,300,"Shevchenko Pl & E 6 St",40.728145,-73.990214,17082,"Subscriber","1988",1,"0.403","10009","6","39","0.02","82","0","44.1","8.1","2.5","39.5","-9999","0","1","0","0","0"
"27281","Thursday",384,2014-02-27 12:47:06,2014-02-27 12:53:30,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,519,"Pershing Square N",40.75188406,-73.97770164,14730,"Subscriber","1980",1,"0.903","10018","-32801","10","-9999","47","0","28","9.2","6","19.3","-9999","0","0","0","0","0"
"27282","Thursday",370,2014-02-27 16:15:17,2014-02-27 16:21:27,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,355,"Bayard St & Baxter St",40.71602118,-73.99974372,20136,"Subscriber","1981",1,"0.852","10013","7","6.1","-9999","38","0","28.9","12.7","10","18.6","-9999","0","0","0","0","0"
"27284","Monday",499,2014-02-10 15:13:09,2014-02-10 15:21:28,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,15371,"Subscriber","1984",1,"1.309","10011","2","7","-9999","40","0","28.9","8.1","10","21.1","-9999","0","0","0","0","0"
"27285","Friday",583,2014-02-28 16:00:12,2014-02-28 16:09:55,521,"8 Ave & W 31 St",40.75044999,-73.99481051,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,15097,"Subscriber","1966",1,"1.302","10001","-32780","-6","-9999","27","0","24.1","3.5","10","19.7","-9999","0","0","0","0","0"
"27286","Friday",295,2014-02-28 09:08:25,2014-02-28 09:13:20,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,16538,"Subscriber","1975",1,"0.583","10018","27","-7.1","-9999","42","0","12","8.1","10","0.5","-9999","0","0","0","0","0"
"27288","Tuesday",411,2014-02-18 15:53:47,2014-02-18 16:00:38,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,18211,"Subscriber","1972",1,"1.123","10016","-32801","28","-9999","68","0","37.9","5.8","8","33.5","-9999","0","0","0","0","0"
"27289","Tuesday",404,2014-02-11 15:40:27,2014-02-11 15:47:11,538,"W 49 St & 5 Ave",40.75795248,-73.97787642,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,20210,"Subscriber","1978",1,"1.403","10019","0","3","-9999","39","0","25","9.2","10","15.5","-9999","0","0","0","0","0"
"27290","Monday",296,2014-02-10 16:14:59,2014-02-10 16:19:55,173,"Broadway & W 49 St",40.76064679,-73.98442659,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,16683,"Subscriber","1974",1,"0.855","10019","0","7","-9999","41","0","28","4.6","10","22.8","-9999","0","0","0","0","0"
"27292","Thursday",341,2014-02-20 16:30:49,2014-02-20 16:36:30,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,20318,"Subscriber","1967",1,"1.144","10017","0","23","-9999","40","0","46","3.5","10","44.8","-9999","0","0","0","0","0"
"27294","Friday",192,2014-02-28 16:10:34,2014-02-28 16:13:46,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,16353,"Subscriber","1971",1,"0.679","10013","-1","-6","-9999","27","0","24.1","3.5","10","19.7","-9999","0","0","0","0","0"
"27295","Thursday",183,2014-02-20 16:18:28,2014-02-20 16:21:31,497,"E 17 St & Broadway",40.73704984,-73.99009296,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,19607,"Subscriber","1982",1,"0.517","10003","-6","23","-9999","40","0","46","3.5","10","44.8","-9999","0","0","0","0","0"
"27296","Friday",195,2014-02-21 09:25:33,2014-02-21 09:28:48,502,"Henry St & Grand St",40.714215,-73.981346,307,"Canal St & Rutgers St",40.71427487,-73.98990025,17852,"Subscriber","1984",1,"0.464","10002","-1","34","-9999","93","0","36","10.4","2","28.5","-9999","0","0","0","0","0"
"27297","Tuesday",197,2014-02-04 15:39:49,2014-02-04 15:43:06,525,"W 34 St & 11 Ave",40.75594159,-74.0021163,490,"8 Ave & W 33 St",40.751551,-73.993934,19315,"Subscriber","1978",1,"0.865","10018","21","23","-9999","64","0","34","3.5","8","31","-9999","0","0","0","0","0"
"27298","Wednesday",279,2014-02-26 15:48:47,2014-02-26 15:53:26,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,20812,"Subscriber","1984",1,"0.718","10016","32801","8.1","-9999","40","0","30","3.5","10","26.5","-9999","0","0","0","0","0"
"27299","Thursday",176,2014-02-27 10:06:08,2014-02-27 10:09:04,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,459,"W 20 St & 11 Ave",40.746745,-74.007756,18146,"Subscriber","1982",1,"0.593","10011","-1","1.9","-9999","34","0","27","6.9","10","19.5","-9999","0","0","0","0","0"
"27300","Wednesday",318,2014-02-12 16:40:25,2014-02-12 16:45:43,260,"Broad St & Bridge St",40.70365182,-74.01167797,417,"Barclay St & Church St",40.71291224,-74.01020234,16133,"Subscriber","1961",1,"0.798","10004","0","5","-9999","44","0","24.1","5.8","10","17","-9999","0","0","0","0","0"
"27301","Friday",297,2014-02-21 09:03:13,2014-02-21 09:08:10,417,"Barclay St & Church St",40.71291224,-74.01020234,260,"Broad St & Bridge St",40.70365182,-74.01167797,16219,"Subscriber","1984",1,"0.922","10007","0","34","-9999","93","0","36","10.4","2","28.5","-9999","0","0","0","0","0"
"27302","Thursday",371,2014-02-20 15:01:35,2014-02-20 15:07:46,468,"Broadway & W 55 St",40.7652654,-73.98192338,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,19294,"Subscriber","1972",1,"1.201","10019","-32800","26.1","-9999","41","0","48.9","4.6","10","-999","-9999","0","0","0","0","0"
"27303","Monday",271,2014-02-10 16:36:37,2014-02-10 16:41:08,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,16281,"Subscriber","1981",1,"0.738","10036","32791","7","-9999","41","0","28","4.6","10","22.8","-9999","0","0","0","0","0"
"27304","Thursday",315,2014-02-20 09:27:14,2014-02-20 09:32:29,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,15831,"Subscriber","1973",1,"0.884","10001-2062","0","24.1","-9999","51","0","41","0","10","-999","-9999","0","0","0","0","0"
"27305","Thursday",237,2014-02-27 10:22:04,2014-02-27 10:26:01,229,"Great Jones St",40.72743423,-73.99379025,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,15391,"Subscriber","1953",1,"0.829","10012","-13","1.9","-9999","34","0","27","6.9","10","19.5","-9999","0","0","0","0","0"
"27308","Friday",196,2014-02-21 14:33:25,2014-02-21 14:36:41,251,"Mott St & Prince St",40.72317958,-73.99480012,128,"MacDougal St & Prince St",40.72710258,-74.00297088,20823,"Subscriber","1983",1,"0.702","10012","-3","37.9","-9999","93","0","39.9","5.8","0.2","35.8","-9999","1","0","0","0","0"
"27309","Wednesday",230,2014-02-26 16:38:45,2014-02-26 16:42:35,264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,417,"Barclay St & Church St",40.71291224,-74.01020234,20682,"Subscriber","1977",1,"0.497","10005","0","6.1","-9999","36","0","30","9.2","10","21.7","-9999","0","0","0","0","0"
"27310","Tuesday",632,2014-02-25 14:07:17,2014-02-25 14:17:49,347,"W Houston St & Hudson St",40.72873888,-74.00748842,521,"8 Ave & W 31 St",40.75044999,-73.99481051,16818,"Subscriber","1992",1,"1.674","10014","-30","10.9","-9999","43","0","30.9","12.7","10","21.2","-9999","0","0","0","0","0"
"27312","Friday",321,2014-02-21 09:30:44,2014-02-21 09:36:05,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,359,"E 47 St & Park Ave",40.75510267,-73.97498696,20803,"Subscriber","1980",1,"0.91","10019","0","34","-9999","93","0","36","10.4","2","28.5","-9999","0","0","0","0","0"
"27313","Thursday",343,2014-02-06 16:48:22,2014-02-06 16:54:05,417,"Barclay St & Church St",40.71291224,-74.01020234,377,"6 Ave & Canal St",40.72243797,-74.00566443,20580,"Subscriber","1977",1,"0.735","10007","32775","14","-9999","56","0","28","5.8","10","21.7","-9999","0","0","0","0","0"
"27314","Wednesday",141,2014-02-19 14:33:37,2014-02-19 14:35:58,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,20875,"Subscriber","1980",1,"0.793","10011","-6","39.9","0.01","85","0","44.1","0","2","-999","-9999","0","0","0","0","0"
"27315","Wednesday",548,2014-02-26 16:39:19,2014-02-26 16:48:27,444,"Broadway & W 24 St",40.7423543,-73.98915076,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,16356,"Subscriber","1986",1,"1.494","10010","-13","6.1","-9999","36","0","30","9.2","10","21.7","-9999","0","0","0","0","0"
"27318","Tuesday",248,2014-02-04 14:58:03,2014-02-04 15:02:11,472,"E 32 St & Park Ave",40.7457121,-73.98194829,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,15597,"Subscriber","1961",1,"0.869","10016","-32785","21","-9999","61","0","33.1","0","7","-999","-9999","0","0","0","0","0"
"27319","Friday",338,2014-02-28 16:06:30,2014-02-28 16:12:08,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,517,"Pershing Square S",40.75149263,-73.97798848,19135,"Subscriber","1985",1,"1.173","10036","-32791","-6","-9999","27","0","24.1","3.5","10","19.7","-9999","0","0","0","0","0"
"27320","Thursday",368,2014-02-27 09:30:20,2014-02-27 09:36:28,528,"2 Ave & E 31 St",40.74290902,-73.97706058,379,"W 31 St & 7 Ave",40.749156,-73.9916,21155,"Subscriber","1989",1,"0.882","10016","18","5","-9999","39","0","27","10.4","10","17.3","-9999","0","0","0","0","0"
"27321","Friday",414,2014-02-28 16:53:14,2014-02-28 17:00:08,497,"E 17 St & Broadway",40.73704984,-73.99009296,379,"W 31 St & 7 Ave",40.749156,-73.9916,20259,"Subscriber","1967",1,"1.142","10003","4","-6","-9999","27","0","24.1","3.5","10","19.7","-9999","0","0","0","0","0"
"27322","Thursday",575,2014-02-20 16:51:19,2014-02-20 17:00:54,522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,16717,"Subscriber","1972",1,"1.781","10035","0","23","-9999","40","0","46","3.5","10","44.8","-9999","0","0","0","0","0"
"27323","Friday",381,2014-02-14 15:18:19,2014-02-14 15:24:40,536,"1 Ave & E 30 St",40.74144387,-73.97536082,519,"Pershing Square N",40.75188406,-73.97770164,19588,"Subscriber","1988",1,"1.038","10016","-32782","23","-9999","53","0","39","20.7","9","29","-9999","0","0","0","0","0"
"27324","Tuesday",337,2014-02-25 16:13:47,2014-02-25 16:19:24,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,15193,"Subscriber","1973",1,"1.41","10019","-6","10","-9999","42","0","30.9","9.2","10","22.8","-9999","0","0","0","0","0"
"27325","Thursday",154,2014-02-20 10:41:59,2014-02-20 10:44:33,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,17153,"Subscriber","1980",1,"0.35","10017","-32828","25","-9999","51","0","42.1","5.8","10","38.4","-9999","0","0","0","0","0"
"27326","Monday",228,2014-02-24 14:50:10,2014-02-24 14:53:58,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,499,"Broadway & W 60 St",40.76915505,-73.98191841,17096,"Subscriber","1988",1,"0.759","10153","32798","8.1","-9999","31","0","36","9.2","10","29","-9999","0","0","0","0","0"
"27327","Friday",152,2014-02-21 13:21:00,2014-02-21 13:23:32,285,"Broadway & E 14 St",40.73454567,-73.99074142,335,"Washington Pl & Broadway",40.72903917,-73.99404649,19170,"Subscriber","1970",1,"0.438","10003","6","37","-9999","93","0","39","8.1","0.2","33.4","-9999","1","0","0","0","0"
"27328","Wednesday",329,2014-02-26 11:17:47,2014-02-26 11:23:16,291,"Madison St & Montgomery St",40.713126,-73.984844,296,"Division St & Bowery",40.71413089,-73.9970468,18995,"Subscriber","1992",1,"0.763","10002","13","19.9","0","75","1","27","5.8","3","20.5","-9999","0","0","0","0","0"
"27329","Friday",222,2014-02-28 10:18:40,2014-02-28 10:22:22,300,"Shevchenko Pl & E 6 St",40.728145,-73.990214,317,"E 6 St & Avenue B",40.72453734,-73.98185424,15800,"Subscriber","1985",1,"0.524","10003","-13","-7.1","-9999","39","0","14","6.9","10","3.9","-9999","0","0","0","0","0"
"27330","Wednesday",271,2014-02-26 16:32:14,2014-02-26 16:36:45,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,2008,"Little West St & 1 Pl",40.70569254,-74.01677685,16509,"Subscriber","1984",1,"1.105","10282","-32776","6.1","-9999","36","0","30","9.2","10","21.7","-9999","0","0","0","0","0"
"27331","Friday",133,2014-02-21 16:15:21,2014-02-21 16:17:34,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,147,"Greenwich St & Warren St",40.71542197,-74.01121978,19452,"Subscriber","1960",1,"0.351","10013","8","41","0.01","89","0","44.1","0","7","-999","-9999","0","0","0","0","0"
"27332","Friday",335,2014-02-28 16:07:19,2014-02-28 16:12:54,404,"9 Ave & W 14 St",40.7405826,-74.00550867,521,"8 Ave & W 31 St",40.75044999,-73.99481051,19941,"Subscriber","1982",1,"1.036","10014","1","-6","-9999","27","0","24.1","3.5","10","19.7","-9999","0","0","0","0","0"
"27333","Tuesday",295,2014-02-04 12:09:43,2014-02-04 12:14:38,417,"Barclay St & Church St",40.71291224,-74.01020234,257,"Lispenard St & Broadway",40.71939226,-74.00247214,16959,"Subscriber","1977",1,"0.678","10007","32784","23","-9999","72","0","30.9","0","3","-999","-9999","0","0","0","0","0"
"27334","Thursday",406,2014-02-20 15:30:58,2014-02-20 15:37:44,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,15258,"Subscriber","1964",1,"1.34","10022","32791","26.1","-9999","41","0","48.9","4.6","10","-999","-9999","0","0","0","0","0"
"27335","Tuesday",415,2014-02-25 16:51:31,2014-02-25 16:58:26,459,"W 20 St & 11 Ave",40.746745,-74.007756,521,"8 Ave & W 31 St",40.75044999,-73.99481051,17552,"Subscriber","1955",1,"1.348","10011","5","10","-9999","42","0","30.9","9.2","10","22.8","-9999","0","0","0","0","0"
"27336","Friday",238,2014-02-28 14:21:32,2014-02-28 14:25:30,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,294,"Washington Square E",40.73049393,-73.9957214,18036,"Subscriber","1992",1,"0.688","10003","-2","-6","-9999","29","0","21.9","10.4","10","11","-9999","0","0","0","0","0"
"27337","Wednesday",296,2014-02-12 09:29:52,2014-02-12 09:34:48,486,"Broadway & W 29 St",40.7462009,-73.98855723,497,"E 17 St & Broadway",40.73704984,-73.99009296,19423,"Subscriber","1979",1,"0.643","10001","-6","0","-9999","49","0","16","6.9","10","6.3","-9999","0","0","0","0","0"
"27338","Friday",265,2014-02-07 15:19:24,2014-02-07 15:23:49,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,515,"W 43 St & 10 Ave",40.76009437,-73.99461843,17685,"Subscriber","1956",1,"0.777","10019","32781","12.9","-9999","45","0","32","3.5","10","28.7","-9999","0","0","0","0","0"
"27339","Thursday",236,2014-02-20 14:36:10,2014-02-20 14:40:06,513,"W 56 St & 10 Ave",40.768254,-73.988639,479,"9 Ave & W 45 St",40.76019252,-73.9912551,20777,"Subscriber","1985",1,"0.706","10019","-8","23","-9999","35","0","50","3.5","10","-999","-9999","0","0","0","0","0"
"27340","Friday",246,2014-02-21 10:12:47,2014-02-21 10:16:53,519,"Pershing Square N",40.75188406,-73.97770164,472,"E 32 St & Park Ave",40.7457121,-73.98194829,19000,"Subscriber","1956",1,"0.548","10017","32785","34","-9999","93","0","36","8.1","1.8","29.6","-9999","0","0","0","0","0"
"27341","Tuesday",164,2014-02-25 16:34:57,2014-02-25 16:37:41,524,"W 43 St & 6 Ave",40.75527307,-73.98316936,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,15463,"Subscriber","1971",1,"0.498","10036","0","10","-9999","42","0","30.9","9.2","10","22.8","-9999","0","0","0","0","0"
