"","day","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","distance","zip","elev","dew","precip","hum","snow","temp","windspeed","visibility","windchill","heatindex","fog","rain","hail","thunder","tornado"
"18284","Friday",117,2013-12-27 16:54:21,2013-12-27 16:56:18,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,147,"Greenwich St & Warren St",40.71542197,-74.01121978,15131,"Subscriber","1978",1,"0.351","10013","8","18","-9999","41","0","39.9","-9999","10","-999","-9999","0","0","0","0","0"
"18285","Tuesday",349,2013-12-31 16:05:13,2013-12-31 16:11:02,517,"Pershing Square S",40.75149263,-73.97798848,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,19581,"Subscriber","1960",1,"1.178","10017","0","19.9","0","64","0","30.9","8.1","8","23.5","-9999","0","0","0","0","0"
"18286","Monday",114,2013-12-02 09:05:27,2013-12-02 09:07:21,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,524,"W 43 St & 6 Ave",40.75527307,-73.98316936,17837,"Subscriber","1978",1,"0.29","10017","0","36","-9999","76","0","43","3.5","7","41.3","-9999","0","0","0","0","0"
"18287","Friday",114,2013-12-27 09:32:13,2013-12-27 09:34:07,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,524,"W 43 St & 6 Ave",40.75527307,-73.98316936,18642,"Subscriber","1978",1,"0.29","10017","0","17.1","-9999","52","0","33.1","4.6","10","28.7","-9999","0","0","0","0","0"
"18288","Friday",169,2013-12-20 16:08:50,2013-12-20 16:11:39,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,21228,"Subscriber","1971",1,"0.679","10013","-1","28.9","-9999","41","0","52","5.8","10","-999","-9999","0","0","0","0","0"
"18289","Monday",327,2013-12-02 16:51:28,2013-12-02 16:56:55,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,19383,"Subscriber","1971",1,"1.144","10017","0","37","-9999","68","0","46.9","4.6","6","-999","-9999","0","0","0","0","0"
"18291","Tuesday",168,2013-12-31 14:40:45,2013-12-31 14:43:33,472,"E 32 St & Park Ave",40.7457121,-73.98194829,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,15281,"Subscriber","1993",1,"0.694","10016","16","12.9","-9999","49","0","30","0","10","-999","-9999","0","0","0","0","0"
"18293","Monday",470,2013-12-02 15:20:22,2013-12-02 15:28:12,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,490,"8 Ave & W 33 St",40.751551,-73.993934,18069,"Subscriber","1962",1,"1.454","10036","18","37","-9999","66","0","48","0","6","-999","-9999","0","0","0","0","0"
"18294","Friday",128,2013-12-27 11:23:28,2013-12-27 11:25:36,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,18728,"Subscriber","1965",1,"0.793","10011","-6","17.1","-9999","48","0","35.1","3.5","10","32.2","-9999","0","0","0","0","0"
"18295","Thursday",251,2013-12-19 11:40:45,2013-12-19 11:44:56,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,16981,"Subscriber","1990",1,"0.974","10019","0","23","-9999","55","0","37.9","9.2","9","31.5","-9999","0","0","0","0","0"
"18296","Monday",203,2013-12-02 16:07:54,2013-12-02 16:11:17,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,379,"W 31 St & 7 Ave",40.749156,-73.9916,16595,"Subscriber","1964",1,"0.869","10016","-11","37","-9999","68","0","46.9","4.6","6","-999","-9999","0","0","0","0","0"
"18297","Monday",287,2013-12-09 16:17:23,2013-12-09 16:22:10,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,521,"8 Ave & W 31 St",40.75044999,-73.99481051,18930,"Subscriber","1978",1,"1.096","10011","4","34","-9999","86","0","37.9","5.8","6","33.5","-9999","0","0","0","0","0"
"18299","Thursday",173,2013-12-05 16:05:55,2013-12-05 16:08:48,490,"8 Ave & W 33 St",40.751551,-73.993934,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,14887,"Subscriber","1988",1,"0.552","10001","-13","52","-9999","78","0","59","0","9","-999","-9999","0","0","0","0","0"
"18300","Monday",111,2013-12-16 12:46:23,2013-12-16 12:48:14,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,16123,"Subscriber","1966",1,"0.32","10011","8","9","-9999","45","0","28","8.1","10","20","-9999","0","0","0","0","0"
"18301","Tuesday",153,2013-12-03 14:44:39,2013-12-03 14:47:12,499,"Broadway & W 60 St",40.76915505,-73.98191841,422,"W 59 St & 10 Ave",40.770513,-73.988038,17928,"Subscriber","1995",1,"0.517","10463","10","32","-9999","47","0","52","0","7","-999","-9999","0","0","0","0","0"
"18302","Thursday",364,2013-12-19 15:54:26,2013-12-19 16:00:30,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,19357,"Subscriber","1972",1,"1.123","10016","-32801","23","-9999","43","0","44.1","5.8","10","40.8","-9999","0","0","0","0","0"
"18303","Wednesday",631,2013-12-04 15:05:06,2013-12-04 15:15:37,536,"1 Ave & E 30 St",40.74144387,-73.97536082,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,18225,"Subscriber","1955",1,"1.733","10016","9","37.9","-9999","59","0","52","3.5","5","-999","-9999","0","0","0","0","0"
"18304","Friday",446,2013-12-27 16:26:46,2013-12-27 16:34:12,517,"Pershing Square S",40.75149263,-73.97798848,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,15480,"Subscriber","1965",1,"1.084","10017","32774","18","-9999","41","0","39.9","-9999","10","-999","-9999","0","0","0","0","0"
"18305","Monday",393,2013-12-09 14:41:47,2013-12-09 14:48:20,536,"1 Ave & E 30 St",40.74144387,-73.97536082,379,"W 31 St & 7 Ave",40.749156,-73.9916,19891,"Subscriber","1962",1,"1.234","10016","17","34","-9999","89","0","37","4.6","1","33.3","-9999","0","0","0","0","0"
"18306","Tuesday",126,2013-12-03 16:53:04,2013-12-03 16:55:10,294,"Washington Square E",40.73049393,-73.9957214,382,"University Pl & E 14 St",40.73492695,-73.99200509,19049,"Subscriber","1992",1,"0.361","10003","-5","33.1","-9999","47","0","53.1","0","8","-999","-9999","0","0","0","0","0"
"18307","Monday",130,2013-12-02 15:03:17,2013-12-02 15:05:27,382,"University Pl & E 14 St",40.73492695,-73.99200509,294,"Washington Square E",40.73049393,-73.9957214,14924,"Subscriber","1992",1,"0.688","10003","5","37","-9999","66","0","48","0","6","-999","-9999","0","0","0","0","0"
"18308","Thursday",233,2013-12-12 09:00:56,2013-12-12 09:04:49,445,"E 10 St & Avenue A",40.72740794,-73.98142006,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,15322,"Subscriber","1983",1,"0.76","10009","44","3","-9999","42","0","23","10.4","10","12.4","-9999","0","0","0","0","0"
"18311","Monday",302,2013-12-02 09:44:26,2013-12-02 09:49:28,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,521,"8 Ave & W 31 St",40.75044999,-73.99481051,20213,"Subscriber","1984",1,"0.823","10011","-9","36","-9999","76","0","43","3.5","7","41.3","-9999","0","0","0","0","0"
"18312","Thursday",188,2013-12-05 16:17:19,2013-12-05 16:20:27,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,490,"8 Ave & W 33 St",40.751551,-73.993934,14887,"Subscriber","1988",1,"1.27","10018","13","52","-9999","78","0","59","0","9","-999","-9999","0","0","0","0","0"
"18313","Friday",248,2013-12-27 16:26:09,2013-12-27 16:30:17,472,"E 32 St & Park Ave",40.7457121,-73.98194829,379,"W 31 St & 7 Ave",40.749156,-73.9916,14856,"Subscriber","1974",1,"0.763","10016","14","18","-9999","41","0","39.9","-9999","10","-999","-9999","0","0","0","0","0"
"18315","Friday",208,2013-12-13 10:13:21,2013-12-13 10:16:49,472,"E 32 St & Park Ave",40.7457121,-73.98194829,536,"1 Ave & E 30 St",40.74144387,-73.97536082,17174,"Subscriber","1983",1,"0.558","10016","-3","8.1","-9999","41","0","28.9","8.1","10","21.1","-9999","0","0","0","0","0"
"18316","Friday",208,2013-12-27 10:01:41,2013-12-27 10:05:09,472,"E 32 St & Park Ave",40.7457121,-73.98194829,536,"1 Ave & E 30 St",40.74144387,-73.97536082,18150,"Subscriber","1979",1,"0.558","10016","-3","16","-9999","48","0","34","3.5","10","31","-9999","0","0","0","0","0"
"18317","Monday",339,2013-12-23 16:05:21,2013-12-23 16:11:00,478,"11 Ave & W 41 St",40.76030096,-73.99884222,490,"8 Ave & W 33 St",40.751551,-73.993934,16818,"Subscriber","1964",1,"1.212","10036","21","48.9","0.03","89","0","52","0","5","-999","-9999","0","1","0","0","0"
"18318","Friday",199,2013-12-06 09:50:24,2013-12-06 09:53:43,521,"8 Ave & W 31 St",40.75044999,-73.99481051,489,"10 Ave & W 28 St",40.75066386,-74.00176802,17811,"Subscriber","1982",1,"1.026","10001","-6","45","0.01","83","0","50","5.8","10","-999","-9999","0","0","0","0","0"
"18320","Friday",145,2013-12-20 15:49:05,2013-12-20 15:51:30,285,"Broadway & E 14 St",40.73454567,-73.99074142,335,"Washington Pl & Broadway",40.72903917,-73.99404649,14737,"Subscriber","1971",1,"0.438","10003","6","28.9","-9999","43","0","51.1","4.6","10","-999","-9999","0","0","0","0","0"
"18321","Friday",336,2013-12-06 13:33:46,2013-12-06 13:39:22,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,355,"Bayard St & Baxter St",40.71602118,-73.99974372,19619,"Subscriber","1980",1,"0.852","10013","7","41","0.01","86","0","45","6.9","4","41.2","-9999","0","0","0","0","0"
"18322","Tuesday",110,2013-12-24 16:15:52,2013-12-24 16:17:42,524,"W 43 St & 6 Ave",40.75527307,-73.98316936,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,20073,"Subscriber","1981",1,"0.498","10036","0","18","-9999","46","0","37","10.4","10","29.8","-9999","0","0","0","0","0"
"18324","Tuesday",527,2013-12-31 16:16:22,2013-12-31 16:25:09,137,"E 56 St & Madison Ave",40.761628,-73.972924,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,19214,"Subscriber","1980",1,"1.773","10037","32795","19.9","0","64","0","30.9","8.1","8","23.5","-9999","0","0","0","0","0"
"18325","Wednesday",464,2013-12-04 09:10:43,2013-12-04 09:18:27,468,"Broadway & W 55 St",40.7652654,-73.98192338,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,15882,"Subscriber","1988",1,"1.201","10019","-32800","33.1","-9999","68","0","43","3.5","5","41.3","-9999","0","0","0","0","0"
"18326","Tuesday",174,2013-12-31 16:17:36,2013-12-31 16:20:30,472,"E 32 St & Park Ave",40.7457121,-73.98194829,519,"Pershing Square N",40.75188406,-73.97770164,16075,"Subscriber","1972",1,"0.76","10016","-32785","19.9","0","64","0","30.9","8.1","8","23.5","-9999","0","0","0","0","0"
"18327","Monday",375,2013-12-30 16:25:10,2013-12-30 16:31:25,519,"Pershing Square N",40.75188406,-73.97770164,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,17465,"Subscriber","1974",1,"1.147","10017","0","16","-9999","48","0","34","8.1","10","27.2","-9999","0","0","0","0","0"
"18329","Thursday",309,2013-12-12 11:49:40,2013-12-12 11:54:49,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,519,"Pershing Square N",40.75188406,-73.97770164,17200,"Subscriber","1975",1,"0.903","10018","-32801","3.9","-9999","41","0","25","11.5","10","14.2","-9999","0","0","0","0","0"
"18330","Tuesday",430,2013-12-31 12:25:14,2013-12-31 12:32:24,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,379,"W 31 St & 7 Ave",40.749156,-73.9916,16173,"Subscriber","1987",1,"1.098","10016","-2","10.9","-9999","49","0","28","6.9","10","20.8","-9999","0","0","0","0","0"
"18331","Monday",198,2013-12-16 15:43:58,2013-12-16 15:47:16,128,"MacDougal St & Prince St",40.72710258,-74.00297088,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,14951,"Subscriber","1991",1,"0.771","10012","4","7","-9999","38","0","30","8.1","10","22.4","-9999","0","0","0","0","0"
"18334","Thursday",431,2013-12-05 14:16:05,2013-12-05 14:23:16,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,15007,"Subscriber","1967",1,"1.173","10016","0","51.1","-9999","72","0","60.1","3.5","9","-999","-9999","0","0","0","0","0"
"18336","Tuesday",222,2013-12-03 09:32:40,2013-12-03 09:36:22,382,"University Pl & E 14 St",40.73492695,-73.99200509,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,15989,"Subscriber","1986",1,"0.929","10003","-3","34","-9999","76","0","41","3.5","6","39","-9999","0","0","0","0","0"
"18337","Monday",295,2013-12-02 09:24:19,2013-12-02 09:29:14,417,"Barclay St & Church St",40.71291224,-74.01020234,304,"Broadway & Battery Pl",40.70463334,-74.01361706,17179,"Subscriber","1974",1,"0.768","10007","0","36","-9999","76","0","43","3.5","7","41.3","-9999","0","0","0","0","0"
"18338","Friday",228,2013-12-20 10:04:05,2013-12-20 10:07:53,499,"Broadway & W 60 St",40.76915505,-73.98191841,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,19410,"Subscriber","1959",1,"0.917","10463","-32798","28","-9999","50","0","46","6.9","10","42.5","-9999","0","0","0","0","0"
"18339","Thursday",171,2013-12-05 12:57:25,2013-12-05 13:00:16,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,128,"MacDougal St & Prince St",40.72710258,-74.00297088,17050,"Subscriber","1993",1,"0.816","10012","-4","51.1","-9999","81","0","57","0","4","-999","-9999","0","0","0","0","0"
"18340","Tuesday",422,2013-12-10 14:31:03,2013-12-10 14:38:05,212,"W 16 St & The High Line",40.74334935,-74.00681753,521,"8 Ave & W 31 St",40.75044999,-73.99481051,18283,"Subscriber","1967",1,"1.054","10011","5","30","0","85","1","34","8.1","2","27.2","-9999","0","0","0","0","0"
"18342","Monday",292,2013-12-09 10:09:10,2013-12-09 10:14:02,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,15117,"Subscriber","1978",1,"0.691","10011","14","32","-9999","89","0","35.1","8.1","1.5","28.6","-9999","0","0","0","0","0"
"18343","Tuesday",136,2013-12-31 09:50:24,2013-12-31 09:52:40,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,127,"Barrow St & Hudson St",40.73172428,-74.00674436,14976,"Subscriber","1972",1,"0.321","10014","1","9","-9999","55","0","23","3.5","10","18.4","-9999","0","0","0","0","0"
"18344","Monday",294,2013-12-02 09:58:13,2013-12-02 10:03:07,402,"Broadway & E 22 St",40.7403432,-73.98955109,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,18770,"Subscriber","1990",1,"1.024","10010","-17","36","-9999","76","0","43","3.5","7","41.3","-9999","0","0","0","0","0"
"18345","Tuesday",215,2013-12-03 15:11:38,2013-12-03 15:15:13,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,16384,"Subscriber","1984",1,"0.717","10011","-14","33.1","-9999","47","0","53.1","8.1","9","-999","-9999","0","0","0","0","0"
"18346","Monday",164,2013-12-02 10:42:08,2013-12-02 10:44:52,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,472,"E 32 St & Park Ave",40.7457121,-73.98194829,20934,"Subscriber","1989",1,"0.63","10016","-16","37","-9999","76","0","44.1","3.5","6","42.5","-9999","0","0","0","0","0"
"18348","Monday",289,2013-12-16 15:01:58,2013-12-16 15:06:47,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,16011,"Subscriber","1963",1,"0.975","10016","-32810","7","-9999","38","0","30","8.1","10","22.4","-9999","0","0","0","0","0"
"18349","Tuesday",280,2013-12-03 15:16:53,2013-12-03 15:21:33,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,490,"8 Ave & W 33 St",40.751551,-73.993934,17398,"Subscriber","1970",1,"1.012","10017","-30","33.1","-9999","47","0","53.1","8.1","9","-999","-9999","0","0","0","0","0"
"18350","Friday",209,2013-12-27 13:45:57,2013-12-27 13:49:26,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,499,"Broadway & W 60 St",40.76915505,-73.98191841,16516,"Subscriber","1973",1,"0.759","10153","32798","15.1","-9999","39","0","37.9","-9999","10","-999","-9999","0","0","0","0","0"
"18351","Friday",114,2013-12-27 10:07:56,2013-12-27 10:09:50,347,"W Houston St & Hudson St",40.72873888,-74.00748842,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,16286,"Subscriber","1987",1,"0.343","10014","-29","16","-9999","48","0","34","3.5","10","31","-9999","0","0","0","0","0"
"18352","Friday",341,2013-12-06 09:46:15,2013-12-06 09:51:56,379,"W 31 St & 7 Ave",40.749156,-73.9916,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,19663,"Subscriber","1989",1,"1.004","10001","2","45","0.01","83","0","50","5.8","10","-999","-9999","0","0","0","0","0"
"18353","Tuesday",277,2013-12-03 09:47:39,2013-12-03 09:52:16,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,521,"8 Ave & W 31 St",40.75044999,-73.99481051,17950,"Subscriber","1962",1,"0.789","10011","5","34","-9999","76","0","41","3.5","6","39","-9999","0","0","0","0","0"
"18354","Tuesday",167,2013-12-03 09:46:51,2013-12-03 09:49:38,521,"8 Ave & W 31 St",40.75044999,-73.99481051,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,19540,"Subscriber","1984",1,"0.542","10001","-6","34","-9999","76","0","41","3.5","6","39","-9999","0","0","0","0","0"
"18356","Tuesday",363,2013-12-24 13:32:58,2013-12-24 13:39:01,173,"Broadway & W 49 St",40.76064679,-73.98442659,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,21013,"Subscriber","1963",1,"0.855","10019","0","19","-9999","41","0","41","-9999","10","-999","-9999","0","0","0","0","0"
"18357","Tuesday",593,2013-12-10 13:42:03,2013-12-10 13:51:56,347,"W Houston St & Hudson St",40.72873888,-74.00748842,521,"8 Ave & W 31 St",40.75044999,-73.99481051,19010,"Subscriber","1978",1,"1.674","10014","-30","30","-9999","85","0","34","5.8","4","28.8","-9999","0","0","0","0","0"
"18358","Monday",253,2013-12-30 09:36:05,2013-12-30 09:40:18,417,"Barclay St & Church St",40.71291224,-74.01020234,377,"6 Ave & Canal St",40.72243797,-74.00566443,20878,"Subscriber","1974",1,"0.735","10007","32775","35.1","-9999","74","0","43","4.6","10","40.3","-9999","0","0","0","0","0"
"18359","Friday",180,2013-12-27 13:34:50,2013-12-27 13:37:50,444,"Broadway & W 24 St",40.7423543,-73.98915076,497,"E 17 St & Broadway",40.73704984,-73.99009296,18744,"Subscriber","1982",1,"0.376","10010","-9","15.1","-9999","39","0","37.9","-9999","10","-999","-9999","0","0","0","0","0"
"18361","Thursday",129,2013-12-19 16:26:58,2013-12-19 16:29:07,447,"8 Ave & W 52 St",40.76370739,-73.9851615,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,17995,"Subscriber","1988",1,"0.392","10019","-8","23","-9999","42","0","45","5.8","10","41.8","-9999","0","0","0","0","0"
"18362","Thursday",209,2013-12-12 10:20:13,2013-12-12 10:23:42,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,444,"Broadway & W 24 St",40.7423543,-73.98915076,19385,"Subscriber","1961",1,"0.93","10018","-24","3.9","-9999","44","0","23","9.2","10","13.1","-9999","0","0","0","0","0"
"18363","Friday",169,2013-12-20 16:09:24,2013-12-20 16:12:13,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,21113,"Subscriber","1974",1,"0.599","10019","32791","28.9","-9999","41","0","52","5.8","10","-999","-9999","0","0","0","0","0"
"18364","Thursday",255,2013-12-12 12:56:50,2013-12-12 13:01:05,519,"Pershing Square N",40.75188406,-73.97770164,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,16113,"Subscriber","1983",1,"0.638","10017","32810","3.9","-9999","37","0","27","8.1","10","18.7","-9999","0","0","0","0","0"
"18365","Friday",214,2013-12-06 09:53:41,2013-12-06 09:57:15,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,19711,"Subscriber","1966",1,"0.955","10011","13","45","0.01","83","0","50","5.8","10","-999","-9999","0","0","0","0","0"
"18366","Monday",286,2013-12-09 16:31:33,2013-12-09 16:36:19,137,"E 56 St & Madison Ave",40.761628,-73.972924,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,16361,"Subscriber","1971",1,"0.828","10037","0","34","-9999","86","0","37.9","5.8","6","33.5","-9999","0","0","0","0","0"
"18367","Friday",252,2013-12-13 09:08:02,2013-12-13 09:12:14,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,16902,"Subscriber","1968",1,"0.83","10017","-32828","8.1","-9999","45","0","27","10.4","10","17.3","-9999","0","0","0","0","0"
"18368","Tuesday",137,2013-12-24 09:00:15,2013-12-24 09:02:32,432,"E 7 St & Avenue A",40.72621788,-73.98379855,300,"Shevchenko Pl & E 6 St",40.728145,-73.990214,17511,"Subscriber","1976",1,"0.403","10009","6","23","-9999","64","0","34","-9999","10","-999","-9999","0","0","0","0","0"
"18369","Monday",371,2013-12-02 09:19:53,2013-12-02 09:26:04,528,"2 Ave & E 31 St",40.74290902,-73.97706058,379,"W 31 St & 7 Ave",40.749156,-73.9916,18234,"Subscriber","1989",1,"0.882","10016","18","36","-9999","76","0","43","3.5","7","41.3","-9999","0","0","0","0","0"
"18370","Thursday",469,2013-12-26 11:59:38,2013-12-26 12:07:27,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,15438,"Subscriber","1978",1,"1.583","10011","15","18","-9999","54","0","33.1","3.5","10","30","-9999","0","0","0","0","0"
"18371","Tuesday",309,2013-12-03 16:22:52,2013-12-03 16:28:01,228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,501,"FDR Drive & E 35 St",40.744219,-73.97121214,19211,"Subscriber","1976",1,"0.999","10017","0","33.1","-9999","47","0","53.1","0","8","-999","-9999","0","0","0","0","0"
"18372","Monday",261,2013-12-30 11:36:03,2013-12-30 11:40:24,285,"Broadway & E 14 St",40.73454567,-73.99074142,445,"E 10 St & Avenue A",40.72740794,-73.98142006,16232,"Subscriber","1981",1,"0.803","10003","-29","30.9","-9999","62","0","43","8.1","10","38.2","-9999","0","0","0","0","0"
"18373","Monday",438,2013-12-09 15:31:22,2013-12-09 15:38:40,359,"E 47 St & Park Ave",40.75510267,-73.97498696,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,14853,"Subscriber","1970",1,"1.497","10035","0","35.1","-9999","89","0","37.9","3.5","3","35.5","-9999","0","0","0","0","0"
"18374","Friday",156,2013-12-13 15:23:51,2013-12-13 15:26:27,401,"Allen St & Rivington St",40.72019576,-73.98997825,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,17706,"Subscriber","1989",1,"0.793","10002","-1","12","-9999","39","0","35.1","12.7","10","26.4","-9999","0","0","0","0","0"
"18375","Friday",108,2013-12-27 10:06:22,2013-12-27 10:08:10,402,"Broadway & E 22 St",40.7403432,-73.98955109,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,15127,"Subscriber","1980",1,"0.308","10010","-3","16","-9999","48","0","34","3.5","10","31","-9999","0","0","0","0","0"
"18377","Friday",215,2013-12-27 12:06:22,2013-12-27 12:09:57,432,"E 7 St & Avenue A",40.72621788,-73.98379855,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,17041,"Subscriber","1984",1,"0.551","10009","38","17.1","-9999","44","0","37","4.6","10","33.3","-9999","0","0","0","0","0"
