"","day","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","distance","zip","elev","dew","precip","hum","snow","temp","windspeed","visibility","windchill","heatindex","fog","rain","hail","thunder","tornado"
"7891","Thursday",381,2014-01-30 14:26:23,2014-01-30 14:32:44,538,"W 49 St & 5 Ave",40.75795248,-73.97787642,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,19020,"Subscriber","1958",1,"1.403","10019","0","1.9","-9999","34","0","27","4.6","10","21.6","-9999","0","0","0","0","0"
"7893","Thursday",178,2014-01-16 15:30:52,2014-01-16 15:33:50,294,"Washington Square E",40.73049393,-73.9957214,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,21113,"Subscriber","1992",1,"0.516","10003","2","28.4","-9999","67","0","38.5","-9999","-9999","-999","-9999","0","0","0","0","0"
"7894","Friday",285,2014-01-17 10:33:42,2014-01-17 10:38:27,417,"Barclay St & Church St",40.71291224,-74.01020234,377,"6 Ave & Canal St",40.72243797,-74.00566443,17789,"Subscriber","1988",1,"0.735","10007","32775","19.4","-9999","48","0","37.4","-9999","-9999","-999","-9999","0","0","0","0","0"
"7895","Monday",293,2014-01-27 16:09:58,2014-01-27 16:14:51,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,18652,"Subscriber","1973",1,"1.41","10019","-6","10","-9999","40","0","32","10.4","10","23.6","-9999","0","0","0","0","0"
"7897","Friday",112,2014-01-17 12:41:29,2014-01-17 12:43:21,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,524,"W 43 St & 6 Ave",40.75527307,-73.98316936,14856,"Subscriber","1973",1,"0.29","10017","0","24.8","-9999","53","0","41","-9999","-9999","-999","-9999","0","0","0","0","0"
"7900","Friday",145,2014-01-17 16:07:58,2014-01-17 16:10:23,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,18476,"Subscriber","1980",1,"0.793","10011","-6","24.8","-9999","46","0","44.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7901","Monday",157,2014-01-13 13:24:48,2014-01-13 13:27:25,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,509,"9 Ave & W 22 St",40.7454973,-74.00197139,18138,"Subscriber","1973",1,"0.661","10011","-12","37","-9999","61","0","50","4.6","10","-999","-9999","0","0","0","0","0"
"7902","Friday",504,2014-01-17 13:13:14,2014-01-17 13:21:38,455,"1 Ave & E 44 St",40.75001986,-73.96905301,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,14831,"Subscriber","1967",1,"2.202","10017","0","26.6","-9999","49","0","44.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7903","Thursday",151,2014-01-30 09:10:37,2014-01-30 09:13:08,472,"E 32 St & Park Ave",40.7457121,-73.98194829,528,"2 Ave & E 31 St",40.74290902,-73.97706058,17772,"Subscriber","1966",1,"0.366","10016","-4","-0.9","-9999","42","0","19","6.9","10","10","-9999","0","0","0","0","0"
"7904","Wednesday",221,2014-01-15 14:44:36,2014-01-15 14:48:17,128,"MacDougal St & Prince St",40.72710258,-74.00297088,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,14641,"Subscriber","1983",1,"0.771","10012","4","37.4","-9999","76","0","44.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7905","Monday",128,2014-01-13 10:43:53,2014-01-13 10:46:01,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,127,"Barrow St & Hudson St",40.73172428,-74.00674436,18029,"Subscriber","1982",1,"0.321","10014","1","28.9","-9999","53","0","45","4.6","9","42.6","-9999","0","0","0","0","0"
"7906","Friday",371,2014-01-17 11:00:47,2014-01-17 11:06:58,379,"W 31 St & 7 Ave",40.749156,-73.9916,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,20851,"Subscriber","1967",1,"1.004","10001","2","24.8","-9999","56","0","39.2","-9999","-9999","-999","-9999","0","0","0","0","0"
"7907","Tuesday",282,2014-01-14 12:40:11,2014-01-14 12:44:53,430,"York St & Jay St",40.7014851,-73.98656928,242,"Flushing Ave & Carlton Ave",40.69788349,-73.97350332,17416,"Subscriber","1984",1,"1.291","11201","-9","45","0","89","0","48","5.8","7","-999","-9999","0","0","0","0","0"
"7908","Thursday",322,2014-01-16 12:29:15,2014-01-16 12:34:37,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,18359,"Subscriber","1977",1,"0.712","10018","-32801","32","-9999","81","0","37.4","-9999","-9999","-999","-9999","0","0","0","0","0"
"7909","Thursday",349,2014-01-09 16:18:45,2014-01-09 16:24:34,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,21241,"Subscriber","1968",1,"1.014","10019","0","7","-9999","37","0","30.9","4.6","10","26.2","-9999","0","0","0","0","0"
"7910","Tuesday",372,2014-01-14 16:12:07,2014-01-14 16:18:19,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,17148,"Subscriber","1965",1,"1.877","10019","32791","44.1","0.06","90","0","46.9","5.8","5","-999","-9999","0","1","0","0","0"
"7911","Monday",188,2014-01-13 14:06:36,2014-01-13 14:09:44,432,"E 7 St & Avenue A",40.72621788,-73.98379855,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,16693,"Subscriber","1976",1,"0.551","10009","38","37.9","-9999","66","0","48.9","4.6","10","-999","-9999","0","0","0","0","0"
"7912","Thursday",219,2014-01-16 13:57:10,2014-01-16 14:00:49,442,"W 27 St & 7 Ave",40.746647,-73.993915,489,"10 Ave & W 28 St",40.75066386,-74.00176802,17571,"Subscriber","1985",1,"1.003","10001","-18","30.2","-9999","70","0","39.2","-9999","-9999","-999","-9999","0","0","0","0","0"
"7913","Wednesday",206,2014-01-29 09:37:26,2014-01-29 09:40:52,472,"E 32 St & Park Ave",40.7457121,-73.98194829,536,"1 Ave & E 30 St",40.74144387,-73.97536082,19429,"Subscriber","1983",1,"0.558","10016","-3","-4","-9999","45","0","14","8.1","10","2.9","-9999","0","0","0","0","0"
"7914","Monday",520,2014-01-13 14:21:53,2014-01-13 14:30:33,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,20205,"Subscriber","1980",1,"1.152","10016","32791","37.9","-9999","66","0","48.9","4.6","10","-999","-9999","0","0","0","0","0"
"7915","Tuesday",526,2014-01-28 10:46:20,2014-01-28 10:55:06,521,"8 Ave & W 31 St",40.75044999,-73.99481051,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,18995,"Subscriber","1990",1,"1.223","10001","-32780","-9","-9999","37","0","12.9","9.2","10","0.7","-9999","0","0","0","0","0"
"7917","Thursday",210,2014-01-16 11:22:21,2014-01-16 11:25:51,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,18981,"Subscriber","1984",1,"1.499","10001","-13","32","-9999","75","0","39.2","-9999","-9999","-999","-9999","0","0","0","0","0"
"7918","Monday",232,2014-01-27 16:59:26,2014-01-27 17:03:18,472,"E 32 St & Park Ave",40.7457121,-73.98194829,379,"W 31 St & 7 Ave",40.749156,-73.9916,14633,"Subscriber","1974",1,"0.763","10016","14","10","-9999","40","0","32","10.4","10","23.6","-9999","0","0","0","0","0"
"7919","Wednesday",170,2014-01-15 16:49:29,2014-01-15 16:52:19,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,16941,"Subscriber","1973",1,"0.599","10019","32791","37.4","-9999","81","0","42.8","-9999","-9999","-999","-9999","0","0","0","0","0"
"7920","Monday",382,2014-01-13 16:50:43,2014-01-13 16:57:05,212,"W 16 St & The High Line",40.74334935,-74.00681753,521,"8 Ave & W 31 St",40.75044999,-73.99481051,17936,"Subscriber","1985",1,"1.054","10011","5","36","-9999","59","0","50","6.9","10","-999","-9999","0","0","0","0","0"
"7921","Friday",219,2014-01-31 16:43:01,2014-01-31 16:46:40,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,457,"Broadway & W 58 St",40.76695317,-73.98169333,19176,"Subscriber","1985",1,"0.593","10153","0","10.9","-9999","32","0","39","5.8","10","34.8","-9999","0","0","0","0","0"
"7922","Friday",222,2014-01-31 15:45:08,2014-01-31 15:48:50,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,18315,"Subscriber","1990",1,"0.623","10001","13","10.9","-9999","32","0","39","6.9","10","34","-9999","0","0","0","0","0"
"7923","Friday",387,2014-01-17 16:07:47,2014-01-17 16:14:14,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,18122,"Subscriber","1967",1,"1.144","10017","0","24.8","-9999","46","0","44.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7924","Thursday",307,2014-01-09 09:12:32,2014-01-09 09:17:39,330,"Reade St & Broadway",40.71450451,-74.00562789,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,19996,"Subscriber","1976",1,"0.915","10007","-64","9","-9999","55","0","23","0","10","-999","-9999","0","0","0","0","0"
"7925","Thursday",222,2014-01-09 15:16:30,2014-01-09 15:20:12,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,404,"9 Ave & W 14 St",40.7405826,-74.00550867,20183,"Subscriber","1997",1,"0.577","10014","-2","7","-9999","35","0","32","3.5","10","28.7","-9999","0","0","0","0","0"
"7926","Friday",416,2014-01-10 16:28:32,2014-01-10 16:35:28,359,"E 47 St & Park Ave",40.75510267,-73.97498696,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,17020,"Subscriber","1970",1,"1.497","10035","0","33.1","-9999","92","0","35.1","3.5","0.8","32.2","-9999","0","0","0","0","0"
"7927","Thursday",416,2014-01-09 16:09:12,2014-01-09 16:16:08,440,"E 45 St & 3 Ave",40.75255434,-73.97282625,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,20873,"Subscriber","1966",1,"1.159","10017","32791","7","-9999","37","0","30.9","4.6","10","26.2","-9999","0","0","0","0","0"
"7928","Friday",233,2014-01-17 16:04:36,2014-01-17 16:08:29,442,"W 27 St & 7 Ave",40.746647,-73.993915,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,20127,"Subscriber","1990",1,"1.08","10001","-7","24.8","-9999","46","0","44.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7930","Thursday",291,2014-01-09 09:24:08,2014-01-09 09:28:59,445,"E 10 St & Avenue A",40.72740794,-73.98142006,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,17698,"Subscriber","1980",1,"0.76","10009","44","9","-9999","55","0","23","0","10","-999","-9999","0","0","0","0","0"
"7931","Friday",242,2014-01-31 12:12:34,2014-01-31 12:16:36,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,18741,"Subscriber","1982",1,"1.381","10010","-8","10.9","-9999","42","0","32","5.8","10","26.4","-9999","0","0","0","0","0"
"7932","Thursday",218,2014-01-09 13:52:36,2014-01-09 13:56:14,472,"E 32 St & Park Ave",40.7457121,-73.98194829,519,"Pershing Square N",40.75188406,-73.97770164,21410,"Subscriber","1974",1,"0.76","10016","-32785","8.1","-9999","40","0","30","0","10","-999","-9999","0","0","0","0","0"
"7933","Friday",384,2014-01-10 16:37:36,2014-01-10 16:44:00,510,"W 51 St & 6 Ave",40.7606597,-73.98042047,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,15021,"Subscriber","1970",1,"1.029","10019","32795","33.1","-9999","92","0","35.1","3.5","0.8","32.2","-9999","0","0","0","0","0"
"7934","Wednesday",340,2014-01-08 16:56:16,2014-01-08 17:01:56,513,"W 56 St & 10 Ave",40.768254,-73.988639,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,18784,"Subscriber","1965",1,"0.942","10019","5","0","-9999","40","0","21","5.8","10","13.4","-9999","0","0","0","0","0"
"7935","Monday",262,2014-01-13 11:35:46,2014-01-13 11:40:08,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,521,"8 Ave & W 31 St",40.75044999,-73.99481051,17802,"Subscriber","1962",1,"1.096","10011","4","30","-9999","52","0","46.9","0","10","-999","-9999","0","0","0","0","0"
"7937","Tuesday",226,2014-01-28 15:47:56,2014-01-28 15:51:42,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,20911,"Subscriber","1985",1,"0.569","10017","-32828","-11","-9999","27","0","18","3.5","10","12.7","-9999","0","0","0","0","0"
"7938","Wednesday",289,2014-01-29 12:28:52,2014-01-29 12:33:41,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,21156,"Subscriber","1970",1,"0.691","10011","14","-8","-9999","31","0","18","5.8","10","9.8","-9999","0","0","0","0","0"
"7939","Wednesday",338,2014-01-15 15:00:39,2014-01-15 15:06:17,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,359,"E 47 St & Park Ave",40.75510267,-73.97498696,19751,"Subscriber","1973",1,"0.91","10019","0","37.4","-9999","76","0","44.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7940","Thursday",413,2014-01-16 10:09:45,2014-01-16 10:16:38,422,"W 59 St & 10 Ave",40.770513,-73.988038,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,19969,"Subscriber","1968",1,"1.913","10019","-34","32","-9999","75","0","39.2","-9999","-9999","-999","-9999","0","0","0","0","0"
"7943","Monday",114,2014-01-27 12:17:34,2014-01-27 12:19:28,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,18538,"Subscriber","1974",1,"0.32","10011","8","25","-9999","53","0","41","8.1","10","35.8","-9999","0","0","0","0","0"
"7945","Wednesday",225,2014-01-15 14:29:02,2014-01-15 14:32:47,474,"5 Ave & E 29 St",40.7451677,-73.98683077,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,19964,"Subscriber","1990",1,"0.879","10016","6","37.4","-9999","76","0","44.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7946","Thursday",313,2014-01-09 15:49:39,2014-01-09 15:54:52,519,"Pershing Square N",40.75188406,-73.97770164,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,19826,"Subscriber","1956",1,"0.793","10017","32791","7","-9999","35","0","32","3.5","10","28.7","-9999","0","0","0","0","0"
"7947","Tuesday",721,2014-01-28 14:24:08,2014-01-28 14:36:09,525,"W 34 St & 11 Ave",40.75594159,-74.0021163,519,"Pershing Square N",40.75188406,-73.97770164,18464,"Subscriber","1973",1,"1.623","10018","-32777","-9.9","-9999","29","0","18","3.5","10","12.7","-9999","0","0","0","0","0"
"7948","Friday",78,2014-01-31 09:02:16,2014-01-31 09:03:34,195,"Liberty St & Broadway",40.70905623,-74.01043382,264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,15200,"Subscriber","1987",1,"0.215","10005","0","12","-9999","49","0","28.9","4.6","10","23.9","-9999","0","0","0","0","0"
"7949","Monday",294,2014-01-27 15:23:46,2014-01-27 15:28:40,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,394,"E 9 St & Avenue C",40.72521311,-73.97768752,19079,"Subscriber","1973",1,"1.157","10003","-45","19.4","-9999","48","0","37.4","10.4","10","30.3","-9999","0","0","0","0","0"
"7950","Friday",795,2014-01-17 16:49:47,2014-01-17 17:03:02,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,15133,"Subscriber","1973",1,"2.537","10022","-32811","24.8","-9999","46","0","44.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7951","Friday",245,2014-01-17 09:02:31,2014-01-17 09:06:36,359,"E 47 St & Park Ave",40.75510267,-73.97498696,510,"W 51 St & 6 Ave",40.7606597,-73.98042047,16133,"Subscriber","1974",1,"0.62","10035","0","19.4","-9999","52","0","35.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7953","Thursday",351,2014-01-16 16:58:17,2014-01-16 17:04:08,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,19657,"Subscriber","1970",1,"1.289","10019","-32803","28.4","-9999","67","0","38.5","-9999","-9999","-999","-9999","0","0","0","0","0"
"7955","Monday",183,2014-01-13 16:55:17,2014-01-13 16:58:20,458,"11 Ave & W 27 St",40.751396,-74.005226,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,21043,"Subscriber","1982",1,"0.547","10001","-4","36","-9999","59","0","50","6.9","10","-999","-9999","0","0","0","0","0"
"7959","Monday",160,2014-01-27 15:16:06,2014-01-27 15:18:46,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,447,"8 Ave & W 52 St",40.76370739,-73.9851615,19252,"Subscriber","1988",1,"0.728","10019","8","19.4","-9999","48","0","37.4","10.4","10","30.3","-9999","0","0","0","0","0"
"7960","Tuesday",440,2014-01-07 14:15:48,2014-01-07 14:23:08,517,"Pershing Square S",40.75149263,-73.97798848,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,14648,"Subscriber","1958",1,"1.084","10017","32774","-14.1","-9999","35","0","9","16.1","-9999","-8.5","-9999","0","0","0","0","0"
"7961","Monday",557,2014-01-13 16:49:47,2014-01-13 16:59:04,522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,18388,"Subscriber","1972",1,"1.781","10035","0","36","-9999","59","0","50","6.9","10","-999","-9999","0","0","0","0","0"
"7962","Friday",165,2014-01-17 10:48:07,2014-01-17 10:50:52,524,"W 43 St & 6 Ave",40.75527307,-73.98316936,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,17163,"Subscriber","1977",1,"0.498","10036","0","19.4","-9999","48","0","37.4","-9999","-9999","-999","-9999","0","0","0","0","0"
"7963","Friday",269,2014-01-17 15:35:05,2014-01-17 15:39:34,317,"E 6 St & Avenue B",40.72453734,-73.98185424,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,18537,"Subscriber","1981",1,"0.783","10009","45","24.8","-9999","46","0","44.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7964","Wednesday",116,2014-01-15 16:21:36,2014-01-15 16:23:32,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,147,"Greenwich St & Warren St",40.71542197,-74.01121978,17177,"Subscriber","1975",1,"0.351","10013","8","37.4","-9999","81","0","42.8","-9999","-9999","-999","-9999","0","0","0","0","0"
"7965","Monday",125,2014-01-06 15:22:39,2014-01-06 15:24:44,402,"Broadway & E 22 St",40.7403432,-73.98955109,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,21296,"Subscriber","1973",1,"0.308","10010","-3","30","-9999","68","0","39.9","5.8","10","35.8","-9999","0","0","0","0","0"
"7967","Thursday",125,2014-01-09 16:06:19,2014-01-09 16:08:24,402,"Broadway & E 22 St",40.7403432,-73.98955109,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,20012,"Subscriber","1961",1,"0.308","10010","-3","7","-9999","37","0","30.9","4.6","10","26.2","-9999","0","0","0","0","0"
"7968","Thursday",270,2014-01-16 16:17:17,2014-01-16 16:21:47,417,"Barclay St & Church St",40.71291224,-74.01020234,415,"Pearl St & Hanover Square",40.7047177,-74.00926027,16869,"Subscriber","1979",1,"0.873","10007","0","28.4","-9999","67","0","38.5","-9999","-9999","-999","-9999","0","0","0","0","0"
"7969","Wednesday",850,2014-01-15 16:14:49,2014-01-15 16:28:59,422,"W 59 St & 10 Ave",40.770513,-73.988038,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,21086,"Subscriber","1961",1,"2.196","10019","-32808","37.4","-9999","81","0","42.8","-9999","-9999","-999","-9999","0","0","0","0","0"
"7971","Monday",295,2014-01-27 11:28:48,2014-01-27 11:33:43,430,"York St & Jay St",40.7014851,-73.98656928,2001,"7 Ave & Farragut St",40.69892054,-73.97332996,16047,"Subscriber","1989",1,"1.06","11201","-15","25","-9999","57","0","39","10.4","10","32.3","-9999","0","0","0","0","0"
"7973","Wednesday",241,2014-01-08 15:02:14,2014-01-08 15:06:15,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,16580,"Subscriber","1984",1,"0.717","10011","-14","-0.9","-9999","38","0","21","4.6","10","14.6","-9999","0","0","0","0","0"
"7974","Friday",263,2014-01-17 16:31:01,2014-01-17 16:35:24,442,"W 27 St & 7 Ave",40.746647,-73.993915,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,17163,"Subscriber","1979",1,"0.723","10001","9","24.8","-9999","46","0","44.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7977","Thursday",220,2014-01-09 13:22:37,2014-01-09 13:26:17,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,19696,"Subscriber","1976",1,"0.617","10001","25","8.1","-9999","40","0","30","0","10","-999","-9999","0","0","0","0","0"
"7979","Thursday",160,2014-01-16 09:55:57,2014-01-16 09:58:37,521,"8 Ave & W 31 St",40.75044999,-73.99481051,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,18765,"Subscriber","1984",1,"0.542","10001","-6","33.8","-9999","81","0","39.2","-9999","-9999","-999","-9999","0","0","0","0","0"
"7980","Friday",373,2014-01-17 09:10:02,2014-01-17 09:16:15,545,"E 23 St & 1 Ave",40.736502,-73.97809472,472,"E 32 St & Park Ave",40.7457121,-73.98194829,19245,"Subscriber","1979",1,"0.965","10010","8","19.4","-9999","52","0","35.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7983","Wednesday",218,2014-01-08 13:02:17,2014-01-08 13:05:55,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,497,"E 17 St & Broadway",40.73704984,-73.99009296,20182,"Subscriber","1968",1,"0.763","10003","-24","-2","-9999","40","0","19","5.8","10","11.1","-9999","0","0","0","0","0"
"7986","Tuesday",138,2014-01-28 15:02:21,2014-01-28 15:04:39,350,"Clinton St & Grand St",40.71559509,-73.9870295,502,"Henry St & Grand St",40.714215,-73.981346,17055,"Subscriber","1992",1,"0.396","10002","-22","-11","-9999","27","0","18","3.5","10","12.7","-9999","0","0","0","0","0"
